snapshot_id,snapshot_type,source,model,metadata_field,observed_value,description,source_level,discovery_value,reasoning
document_15151160_figure_002.png,figure,prwp,gpt-5.5,visualization_type,Network visualization,The analytical visualization form used to represent the data.,snapshot,high,Visualization type helps users find network-based representations and understand the analytical structure of the figure.
document_15151160_figure_002.png,figure,prwp,gpt-5.5,geographic_scope,Syria / Syrian Arab Republic,"Country, region, or place represented by the figure data.",both,high,Geographic scope is essential for filtering and discovering country-specific trade figures.
document_15151160_figure_002.png,figure,prwp,gpt-5.5,time_period,2001 and 2007 shown as panel labels; 2008 appears in the caption title,Time point or period covered by the figure data.,snapshot,high,The figure compares export product-space positions across explicitly labeled years.
document_15151160_figure_002.png,figure,prwp,gpt-5.5,panel_dimension,Year,The dimension used to distinguish multiple panels within a figure.,snapshot,medium,Panel dimension enables discovery and reuse of multi-panel figures organized by time or other comparative variables.
document_15151160_figure_002.png,figure,prwp,gpt-5.5,panel_labels,(a) 2001; (b) 2007,Labels and values assigned to individual panels in a multi-panel figure.,snapshot,medium,Panel labels clarify the comparison being made within the figure.
document_15151160_figure_002.png,figure,prwp,gpt-5.5,data_domain,Exports in global product space,Broad economic or analytical domain represented by the figure data.,snapshot,high,The data domain captures the substantive topic beyond the document-level title.
document_15151160_figure_002.png,figure,prwp,gpt-5.5,indicator_name,Products exported with comparative advantage / RCA products,Named indicator or analytical measure emphasized in the figure.,snapshot,high,The indicator identifies the specific trade concept represented by highlighted products.
document_15151160_figure_002.png,figure,prwp,gpt-5.5,classification_system,4-digit SITC product lines,Standard classification or taxonomy used to define the data categories.,snapshot,high,Classification system is critical for analytical reuse and comparison across trade-related figures.
document_15151160_figure_002.png,figure,prwp,gpt-5.5,unit_of_observation,Product lines,Entity or observational unit represented in the visualization.,snapshot,high,Knowing that nodes represent product lines supports interpretation and reuse of the network data.
document_15151160_figure_002.png,figure,prwp,gpt-5.5,highlighted_marker_meaning,Black squares indicate products exported with comparative advantage,"Semantic meaning of highlighted symbols, colors, or markers in the figure.",snapshot,high,This field captures key information conveyed through visual encoding rather than surrounding text.
document_15151160_figure_002.png,figure,prwp,gpt-5.5,analytical_context,Global product space; global industrial core; upper-left periphery,Conceptual or analytical framework used to interpret the visualization.,snapshot,medium,Analytical context helps users discover figures using specialized concepts such as product space or industrial core.
document_15151160_figure_002.png,figure,prwp,gpt-5.5,sector_or_product_group,Agriculture and garments,"Sector, product group, or category mentioned as substantively important in the figure interpretation.",snapshot,medium,Product groups enrich discovery for users searching within specific export sectors.
document_15151160_figure_002.png,figure,prwp,gpt-5.5,software_tool,Cytoscape,Software or tool used to produce the visualization when explicitly stated.,snapshot,medium,Software provenance can support reproducibility and identification of specialized visualization methods.
document_15151160_figure_002.png,figure,prwp,gpt-5.5,method_citation,Shannon et al. 2003,"Citation associated with the method, software, or visualization approach used in the figure.",snapshot,medium,Method citations provide provenance for the visualization technique and support reproducibility tracking.
document_10395051_figure_002.png,figure,prwp,gpt-5.5,figure_title,Figure 2. Informality and Basic Determinants (continued),Title or caption identifying the figure and its subject.,snapshot,high,The title provides the primary semantic context for retrieving this figure independently of the document.
document_10395051_figure_002.png,figure,prwp,gpt-5.5,panel_titles,C. Self employment (% of total employment); D. Non-contributor to pension scheme (% of labor force),Subfigure or panel headings within a multi-panel figure.,snapshot,high,Panel titles identify distinct outcomes contained within the same figure.
document_10395051_figure_002.png,figure,prwp,gpt-5.5,subject_topic,Informality and basic determinants,Main analytical topic represented in the figure.,both,high,This supports topical discovery beyond the broader document title and keywords.
document_10395051_figure_002.png,figure,prwp,gpt-5.5,visualization_type,Multi-panel scatter plots with fitted linear trend lines,Analytical chart form used to present the data relationship.,snapshot,medium,Visualization type helps users find figures suited for correlation or cross-country comparison analysis.
document_10395051_figure_002.png,figure,prwp,gpt-5.5,outcome_indicators,Self employment; Non-contributor to pension scheme,Dependent or outcome indicators plotted on the vertical axes.,snapshot,high,Outcome indicators are central to discovering the specific measures of informality shown in the figure.
document_10395051_figure_002.png,figure,prwp,gpt-5.5,determinant_variables,Law and Order; Business Regulatory Freedom; Average Years of Secondary Schooling; Sociodemographic Factors,Explanatory variables or determinants plotted on the horizontal axes.,snapshot,high,These variables reveal the analytical drivers being compared with informality measures.
document_10395051_figure_002.png,figure,prwp,gpt-5.5,unit_of_measure,% of total employment; % of labor force,Units used to measure the main outcome indicators.,snapshot,high,Units are necessary for interpreting and reusing the plotted indicators accurately.
document_10395051_figure_002.png,figure,prwp,gpt-5.5,measurement_scale,"Law and Order index: higher, better; Business Regulatory Freedom index: higher, less regulated; Average Years of Secondary Schooling; Sociodemographic Factors, standardized",Scales or measurement definitions used for plotted explanatory variables.,snapshot,high,Measurement scales clarify the meaning and direction of the explanatory variables.
document_10395051_figure_002.png,figure,prwp,gpt-5.5,geographic_scope,Cross-country sample including Latin America and Caribbean countries and comparator countries; document spatial coverage is Latin America & Caribbean,Geographic coverage or level represented by the figure.,both,high,Geographic scope enables filtering for regional and cross-country evidence.
document_10395051_figure_002.png,figure,prwp,gpt-5.5,geographic_unit_labels,"Country-code labels such as COL, BRA, MEX, PER, ARG, URY, CHL, VEN, DOM, BOL, ECU, PAN, CRI, SLV, GTM, HND, JAM, NIC, and PRY",Geographic entity labels used as plotted observations.,snapshot,medium,Country labels make the plotted observations discoverable at the geographic-unit level.
document_10395051_figure_002.png,figure,prwp,gpt-5.5,statistical_relationship_type,Correlation analysis between informality measures and basic determinants,Type of statistical relationship reported in the figure.,snapshot,high,This helps identify figures that present statistical associations rather than descriptive values only.
